Crash ID,Road User,Gender,Age,Age Group
20134086,Pedestrian,Female,2,0_to_16
20132080,Pedestrian,Female,88,75_or_older
20133081,Pedestrian,Male,31,26_to_39
20131216,Pedestrian,Male,76,75_or_older
20131003,Pedestrian,Male,80,75_or_older
20135137,Pedestrian,Male,35,26_to_39
20131173,Pedestrian,Male,74,65_to_74
20133194,Pedestrian,Male,66,65_to_74
20135016,Pedestrian,Female,83,75_or_older
20137032,Pedestrian,Male,31,26_to_39
20133176,Pedestrian,Female,63,40_to_64
20131270,Driver,Male,75,75_or_older
20131060,Passenger,Female,6,0_to_16
20135048,Driver,Male,17,17_to_25
20132132,Driver,Female,78,75_or_older
20135090,Pedal cyclist,Male,11,0_to_16
20131119,Driver,Male,62,40_to_64
20137021,Driver,Male,67,65_to_74
20131129,Driver,Male,17,17_to_25
20135138,Driver,Male,22,17_to_25
20133207,Driver,Male,21,17_to_25
20131190,Driver,Male,24,17_to_25
20135035,Passenger,Male,21,17_to_25
20133082,Passenger,Male,23,17_to_25
20133238,Driver,Male,18,17_to_25
20131154,Motorcycle rider,Male,28,26_to_39
20135035,Driver,Male,29,26_to_39
20135149,Other/-9,Male,27,26_to_39
20131256,Driver,Female,43,40_to_64
20131051,Driver,Male,41,40_to_64
20132057,Driver,Male,38,26_to_39
20132123,Driver,Male,20,17_to_25
20131013,Driver,Female,19,17_to_25
20132030,Motorcycle rider,Male,27,26_to_39
20131282,Driver,Female,26,26_to_39
20135009,Passenger,Male,26,26_to_39
20135122,Motorcycle rider,Male,30,26_to_39
20135023,Driver,Male,47,40_to_64
20131195,Driver,Male,63,40_to_64
20133168,Motorcycle rider,Male,44,40_to_64
20135013,Driver,Female,89,75_or_older
20135025,Driver,Male,85,75_or_older
20135025,Passenger,Female,85,75_or_older
20136028,Driver,Male,82,75_or_older
20133139,Passenger,Female,15,0_to_16
20133126,Passenger,Male,21,17_to_25
20133166,Driver,Female,23,17_to_25
20131285,Driver,Female,21,17_to_25
20131122,Driver,Male,25,17_to_25
20133052,Pedal cyclist,Female,37,26_to_39
20131101,Motorcycle rider,Male,31,26_to_39
20133086,Passenger,Male,40,40_to_64
20133009,Driver,Male,49,40_to_64
20133235,Driver,Male,41,40_to_64
20136027,Motorcycle rider,Male,54,40_to_64
20133227,Driver,Female,61,40_to_64
20133072,Driver,Male,58,40_to_64
20135128,Pedal cyclist,Male,63,40_to_64
20133106,Driver,Male,51,40_to_64
20132178,Motorcycle rider,Male,60,40_to_64
20135031,Other/-9,Male,71,65_to_74
20131316,Motorcycle rider,Male,17,17_to_25
20133227,Passenger,Female,77,75_or_older
20131163,Driver,Male,80,75_or_older
20134069,Driver,Female,84,75_or_older
20133056,Driver,Male,78,75_or_older
20132004,Driver,Female,81,75_or_older
20131272,Passenger,Female,80,75_or_older
20132137,Pedal cyclist,Male,11,0_to_16
20133016,Driver,Female,19,17_to_25
20131122,Passenger,Female,22,17_to_25
20135020,Driver,Male,27,26_to_39
20131072,Driver,Female,26,26_to_39
20133008,Driver,Female,31,26_to_39
20133170,Motorcycle rider,Male,56,40_to_64
20133079,Driver,Male,62,40_to_64
20132008,Motorcycle rider,Male,40,40_to_64
20135102,Driver,Male,55,40_to_64
20132064,Driver,Female,64,40_to_64
20132064,Driver,Female,48,40_to_64
20135058,Pedestrian,Male,41,40_to_64
20135105,Driver,Female,61,40_to_64
20134062,Driver,Male,58,40_to_64
20135022,Motorcycle rider,Male,44,40_to_64
20137009,Pedal cyclist,Female,49,40_to_64
20135139,Motorcycle rider,Male,57,40_to_64
20133037,Motorcycle rider,Male,53,40_to_64
20131166,Motorcycle rider,Male,62,40_to_64
20132014,Driver,Male,62,40_to_64
20134078,Driver,Female,62,40_to_64
20135044,Other/-9,Female,60,40_to_64
20131244,Passenger,Female,65,65_to_74
20133003,Driver,Female,68,65_to_74
20131033,Motorcycle rider,Male,69,65_to_74
20132106,Driver,Male,66,65_to_74
20133225,Driver,Male,67,65_to_74
20133125,Motorcycle rider,Male,22,17_to_25
20137033,Motorcycle rider,Male,38,26_to_39
20133043,Motorcycle rider,Male,76,75_or_older
20132112,Pedestrian,Male,83,75_or_older
20133001,Pedestrian,Male,23,17_to_25
20133032,Pedestrian,Male,29,26_to_39
20133191,Pedestrian,Female,43,40_to_64
20133065,Pedestrian,Male,57,40_to_64
20135107,Pedestrian,Male,41,40_to_64
20135037,Pedestrian,Male,74,65_to_74
20132186,Pedestrian,Female,79,75_or_older
20137010,Pedestrian,Female,30,26_to_39
20137010,Pedestrian,Male,32,26_to_39
20135120,Pedestrian,Female,38,26_to_39
20132085,Pedestrian,Male,64,40_to_64
20131127,Pedestrian,Male,73,65_to_74
20134084,Pedestrian,Male,72,65_to_74
20131268,Pedestrian,Male,85,75_or_older
20132183,Pedestrian,Male,86,75_or_older
20131257,Pedestrian,Male,57,40_to_64
20131088,Pedestrian,Female,66,65_to_74
20132062,Pedestrian,Male,88,75_or_older
20133030,Passenger,Male,15,0_to_16
20132118,Driver,Male,46,40_to_64
20135009,Driver,Male,45,40_to_64
20135026,Motorcycle rider,Male,74,65_to_74
20135035,Passenger,Female,47,40_to_64
20131168,Driver,Male,43,40_to_64
20134044,Driver,Male,39,26_to_39
20133244,Driver,Male,44,40_to_64
20132128,Driver,Male,77,75_or_older
20133089,Driver,Male,56,40_to_64
20135001,Driver,Male,23,17_to_25
20133209,Driver,Male,21,17_to_25
20131111,Driver,Male,23,17_to_25
20131277,Driver,Male,86,75_or_older
20131277,Passenger,Female,78,75_or_older
20134053,Motorcycle rider,Male,32,26_to_39
20131050,Driver,Male,39,26_to_39
20132197,Driver,Female,53,40_to_64
20133203,Motorcycle rider,Male,41,40_to_64
20131054,Driver,Male,19,17_to_25
20133164,Motorcycle rider,Male,25,17_to_25
20133142,Driver,Male,20,17_to_25
20133142,Passenger,Male,19,17_to_25
20137005,Driver,Male,37,26_to_39
20131245,Driver,Male,26,26_to_39
20133243,Driver,Female,52,40_to_64
20131115,Driver,Male,41,40_to_64
20135124,Driver,Male,63,40_to_64
20131298,Driver,Male,42,40_to_64
20137001,Passenger,Male,54,40_to_64
20133167,Driver,Male,62,40_to_64
20133066,Driver,Male,48,40_to_64
20133022,Driver,Female,31,26_to_39
20133135,Driver,Male,49,40_to_64
20132173,Motorcycle rider,Male,64,40_to_64
20132072,Motorcycle rider,Female,46,40_to_64
20135092,Motorcycle rider,Male,66,65_to_74
20133089,Driver,Male,30,26_to_39
20131201,Passenger,Female,86,75_or_older
20133048,Passenger,Female,83,75_or_older
20133048,Driver,Male,85,75_or_older
20136022,Motorcycle rider,Male,16,0_to_16
20133096,Motorcycle rider,Male,25,17_to_25
20131200,Motorcycle rider,Male,23,17_to_25
20132179,Driver,Female,22,17_to_25
20131287,Passenger,Male,18,17_to_25
20131250,Motorcycle pillion passenger,Male,30,26_to_39
20131176,Driver,Female,21,17_to_25
20132001,Driver,Male,19,17_to_25
20132052,Driver,Male,19,17_to_25
20131174,Driver,Male,18,17_to_25
20133118,Motorcycle rider,Male,35,26_to_39
20133024,Driver,Male,37,26_to_39
20137019,Driver,Female,27,26_to_39
20133063,Driver,Male,32,26_to_39
20135042,Driver,Male,32,26_to_39
20132031,Motorcycle rider,Male,32,26_to_39
20135014,Motorcycle rider,Male,26,26_to_39
20132006,Driver,Male,51,40_to_64
20131059,Motorcycle rider,Male,55,40_to_64
20131004,Motorcycle rider,Male,54,40_to_64
20131095,Motorcycle rider,Male,46,40_to_64
20134027,Driver,Male,40,40_to_64
20132001,Passenger,Female,46,40_to_64
20132092,Driver,Female,62,40_to_64
20132162,Driver,Female,42,40_to_64
20131294,Motorcycle rider,Female,50,40_to_64
20132050,Passenger,Female,67,65_to_74
20135104,Driver,Female,71,65_to_74
20132201,Driver,Female,69,65_to_74
20132092,Driver,Female,83,75_or_older
20132013,Pedestrian,Male,85,75_or_older
20131098,Pedestrian,Male,46,40_to_64
20132116,Pedestrian,Male,55,40_to_64
20132105,Pedestrian,Male,28,26_to_39
20137017,Pedestrian,Male,74,65_to_74
20133041,Pedestrian,Male,90,75_or_older
20131240,Pedestrian,Male,91,75_or_older
20131075,Pedestrian,Female,7,0_to_16
20133223,Pedestrian,Male,3,0_to_16
20135030,Pedestrian,Male,68,65_to_74
20137030,Pedestrian,Female,51,40_to_64
20134060,Pedestrian,Male,43,40_to_64
20134013,Pedestrian,Male,41,40_to_64
20131181,Passenger,Female,15,0_to_16
20131081,Driver,Male,38,26_to_39
20132088,Passenger,Male,31,26_to_39
20131315,Pedestrian,Male,41,40_to_64
20133179,Driver,Male,70,65_to_74
20132088,Passenger,Male,21,17_to_25
20131076,Driver,Female,57,40_to_64
20133069,Passenger,Male,76,75_or_older
20133093,Passenger,Female,82,75_or_older
20131100,Driver,Male,25,17_to_25
20133217,Motorcycle rider,Male,66,65_to_74
20134080,Passenger,Female,15,0_to_16
20131130,Pedal cyclist,Male,9,0_to_16
20134020,Driver,Male,22,17_to_25
20131156,Driver,Male,21,17_to_25
20132060,Passenger,Male,18,17_to_25
20132060,Passenger,Male,22,17_to_25
20131009,Motorcycle pillion passenger,Female,22,17_to_25
20132095,Motorcycle rider,Male,19,17_to_25
20136033,Driver,Female,27,26_to_39
20131227,Passenger,Male,33,26_to_39
20131284,Driver,Male,37,26_to_39
20133226,Driver,Male,55,40_to_64
20136025,Driver,Male,61,40_to_64
20131073,Passenger,Male,46,40_to_64
20133121,Driver,Male,64,40_to_64
20132007,Driver,Female,84,75_or_older
20133046,Driver,Female,18,17_to_25
20133131,Driver,Male,22,17_to_25
20132135,Motorcycle rider,Male,25,17_to_25
20134081,Driver,Male,22,17_to_25
20133240,Driver,Male,52,40_to_64
20132216,Driver,Male,92,75_or_older
20132017,Driver,Male,23,17_to_25
20133114,Passenger,Female,23,17_to_25
20131138,Passenger,Female,23,17_to_25
20131025,Driver,Male,23,17_to_25
20135041,Driver,Male,18,17_to_25
20131123,Driver,Male,20,17_to_25
20132066,Motorcycle rider,Male,25,17_to_25
20131086,Motorcycle rider,Male,35,26_to_39
20131104,Driver,Female,33,26_to_39
20132075,Motorcycle rider,Male,27,26_to_39
20132114,Motorcycle rider,Male,63,40_to_64
20134017,Motorcycle rider,Male,40,40_to_64
20131083,Motorcycle rider,Male,48,40_to_64
20135073,Motorcycle rider,Male,60,40_to_64
20131213,Motorcycle rider,Male,57,40_to_64
20133054,Driver,Female,19,17_to_25
20131143,Driver,Male,43,40_to_64
20136004,Driver,Female,51,40_to_64
20132049,Pedal cyclist,Male,52,40_to_64
20132045,Driver,Male,83,75_or_older
20138002,Passenger,Male,84,75_or_older
20131149,Passenger,Female,83,75_or_older
20132168,Motorcycle rider,Male,33,26_to_39
20133064,Passenger,Female,15,0_to_16
20131061,Driver,Female,19,17_to_25
20133117,Motorcycle rider,Male,23,17_to_25
20132022,Driver,Male,22,17_to_25
20134004,Driver,Male,20,17_to_25
20135008,Driver,Male,23,17_to_25
20134008,Driver,Male,20,17_to_25
20133116,Driver,Male,21,17_to_25
20131126,Driver,Male,22,17_to_25
20133007,Passenger,Female,22,17_to_25
20131252,Motorcycle rider,Male,30,26_to_39
20138001,Driver,Female,26,26_to_39
20131221,Pedal cyclist,Male,39,26_to_39
20134045,Driver,Male,27,26_to_39
20131276,Motorcycle rider,Male,38,26_to_39
20132165,Driver,Female,29,26_to_39
20131018,Driver,Female,50,40_to_64
20132098,Motorcycle rider,Male,41,40_to_64
20134083,Passenger,Male,51,40_to_64
20131306,Motorcycle rider,Male,43,40_to_64
20135060,Passenger,Female,63,40_to_64
20131024,Driver,Male,62,40_to_64
20132033,Driver,Male,64,40_to_64
20134055,Driver,Female,54,40_to_64
20131006,Driver,Male,41,40_to_64
20133122,Driver,Female,40,40_to_64
20134029,Passenger,Female,55,40_to_64
20134029,Driver,Male,47,40_to_64
20134040,Driver,Female,48,40_to_64
20133185,Driver,Female,59,40_to_64
20138006,Motorcycle pillion passenger,Female,43,40_to_64
20133007,Driver,Female,50,40_to_64
20133159,Driver,Female,46,40_to_64
20132096,Driver,Male,57,40_to_64
20133143,Motorcycle rider,Male,41,40_to_64
20131015,Driver,Male,65,65_to_74
20131288,Driver,Female,65,65_to_74
20133102,Driver,Male,29,26_to_39
20135046,Motorcycle rider,Male,29,26_to_39
20135114,Driver,Male,39,26_to_39
20135110,Pedestrian,Male,21,17_to_25
20134007,Pedestrian,Female,40,40_to_64
20132193,Pedestrian,Female,35,26_to_39
20132018,Pedestrian,Female,13,0_to_16
20136001,Motorcycle rider,Male,25,17_to_25
20134037,Passenger,Male,17,17_to_25
20134087,Pedestrian,Male,74,65_to_74
20132145,Pedestrian,Female,14,0_to_16
20133054,Driver,Female,32,26_to_39
20131191,Driver,Male,21,17_to_25
20134081,Passenger,Female,22,17_to_25
20132002,Driver,Female,38,26_to_39
20132150,Motorcycle rider,Male,32,26_to_39
20131152,Pedestrian,Male,74,65_to_74
20131041,Passenger,Male,17,17_to_25
20132104,Driver,Male,44,40_to_64
20133110,Passenger,Female,27,26_to_39
20131136,Pedal cyclist,Female,60,40_to_64
20134082,Driver,Male,90,75_or_older
20135089,Passenger,Male,66,65_to_74
20133175,Motorcycle pillion passenger,Male,17,17_to_25
20131211,Driver,Male,22,17_to_25
20132090,Passenger,Male,22,17_to_25
20133155,Driver,Male,24,17_to_25
20135144,Driver,Female,21,17_to_25
20131293,Motorcycle rider,Male,20,17_to_25
20133218,Driver,Male,18,17_to_25
20133146,Driver,Female,39,26_to_39
20131164,Driver,Female,39,26_to_39
20132016,Motorcycle rider,Male,29,26_to_39
20135133,Driver,Male,26,26_to_39
20133241,Driver,Male,38,26_to_39
20132164,Passenger,Male,34,26_to_39
20135069,Motorcycle pillion passenger,Female,34,26_to_39
20132223,Driver,Female,82,75_or_older
20131117,Motorcycle rider,Male,27,26_to_39
20134036,Passenger,Male,31,26_to_39
20135054,Passenger,Male,34,26_to_39
20135054,Passenger,Male,31,26_to_39
20131243,Driver,Male,39,26_to_39
20133015,Driver,Male,48,40_to_64
20131235,Driver,Male,49,40_to_64
20131185,Driver,Female,42,40_to_64
20131238,Driver,Male,59,40_to_64
20135141,Driver,Male,47,40_to_64
20135061,Pedestrian,Male,18,17_to_25
20135112,Motorcycle rider,Male,26,26_to_39
20131279,Driver,Female,28,26_to_39
20135045,Driver,Male,28,26_to_39
20131299,Driver,Male,27,26_to_39
20131232,Motorcycle rider,Male,60,40_to_64
20133091,Driver,Male,63,40_to_64
20131265,Driver,Male,79,75_or_older
20135109,Driver,Female,22,17_to_25
20132059,Driver,Male,41,40_to_64
20133198,Driver,Male,19,17_to_25
20136019,Motorcycle rider,Male,23,17_to_25
20137014,Driver,Male,18,17_to_25
20133095,Motorcycle rider,Male,47,40_to_64
20131184,Pedal cyclist,Male,61,40_to_64
20132103,Driver,Male,52,40_to_64
20131262,Motorcycle rider,Male,48,40_to_64
20133108,Pedal cyclist,Male,70,65_to_74
20132103,Driver,Female,67,65_to_74
20131007,Driver,Male,71,65_to_74
20133188,Driver,Male,36,26_to_39
20133228,Passenger,Female,49,40_to_64
20131002,Pedal cyclist,Male,43,40_to_64
20134089,Motorcycle rider,Male,78,75_or_older
20132196,Driver,Male,75,75_or_older
20131180,Motorcycle rider,Female,81,75_or_older
20133145,Passenger,Male,5,0_to_16
20133224,Passenger,Male,8,0_to_16
20132200,Driver,Female,21,17_to_25
20134077,Driver,Male,20,17_to_25
20131037,Driver,Female,18,17_to_25
20131064,Motorcycle rider,Male,21,17_to_25
20133211,Driver,Female,21,17_to_25
20133101,Pedestrian,Male,27,26_to_39
20133119,Driver,Male,39,26_to_39
20132185,Pedal cyclist,Male,31,26_to_39
20132222,Driver,Male,26,26_to_39
20132222,Passenger,Female,30,26_to_39
20131229,Passenger,Male,27,26_to_39
20133019,Passenger,Female,27,26_to_39
20131113,Driver,Male,49,40_to_64
20133058,Driver,Male,40,40_to_64
20132184,Driver,Female,56,40_to_64
20133124,Driver,Male,51,40_to_64
20133006,Motorcycle pillion passenger,Female,58,40_to_64
20132037,Motorcycle rider,Male,52,40_to_64
20131137,Driver,Male,53,40_to_64
20131263,Driver,Male,57,40_to_64
20132054,Driver,Female,59,40_to_64
20131019,Driver,Male,41,40_to_64
20131012,Driver,Female,48,40_to_64
20132138,Driver,Female,63,40_to_64
20131074,Driver,Male,70,65_to_74
20132020,Motorcycle rider,Female,65,65_to_74
20132206,Driver,Female,66,65_to_74
20135054,Driver,Male,43,40_to_64
20133104,Driver,Male,77,75_or_older
20131109,Pedestrian,Male,58,40_to_64
20132025,Driver,Male,64,40_to_64
20131096,Pedestrian,Male,36,26_to_39
20131194,Pedestrian,Male,33,26_to_39
20131035,Pedestrian,Male,50,40_to_64
20132172,Pedestrian,Female,42,40_to_64
20134052,Pedestrian,Female,77,75_or_older
20132154,Pedestrian,Male,73,65_to_74
20135003,Pedestrian,Male,65,65_to_74
20136026,Pedestrian,Male,62,40_to_64
20132078,Pedestrian,Male,66,65_to_74
20131031,Motorcycle rider,Male,16,0_to_16
20135040,Driver,Male,14,0_to_16
20132027,Driver,Male,35,26_to_39
20133151,Driver,Male,41,40_to_64
20131203,Driver,Male,76,75_or_older
20133228,Passenger,Male,4,0_to_16
20136030,Driver,Female,96,75_or_older
20132097,Driver,Male,59,40_to_64
20131234,Motorcycle rider,Male,71,65_to_74
20133033,Passenger,Female,16,0_to_16
20131139,Driver,Male,17,17_to_25
20132035,Driver,Female,18,17_to_25
20134076,Motorcycle rider,Male,24,17_to_25
20132170,Driver,Male,25,17_to_25
20133071,Driver,Male,25,17_to_25
20133236,Motorcycle rider,Male,18,17_to_25
20133021,Driver,Male,21,17_to_25
20138007,Passenger,Male,22,17_to_25
20133140,Passenger,Female,18,17_to_25
20135098,Driver,Male,22,17_to_25
20134076,Motorcycle rider,Male,33,26_to_39
20133133,Passenger,Male,33,26_to_39
20133133,Driver,Female,31,26_to_39
20133097,Driver,Male,34,26_to_39
20135106,Driver,Male,26,26_to_39
20132126,Motorcycle rider,Male,35,26_to_39
20133057,Driver,Male,55,40_to_64
20133171,Motorcycle rider,Male,40,40_to_64
20133190,Pedal cyclist,Male,19,17_to_25
20131044,Motorcycle rider,Male,24,17_to_25
20137023,Driver,Male,29,26_to_39
20135081,Driver,Male,27,26_to_39
20133061,Passenger,Female,28,26_to_39
20134061,Driver,Male,26,26_to_39
20133020,Motorcycle rider,Male,40,40_to_64
20133148,Driver,Male,55,40_to_64
20131178,Pedal cyclist,Male,46,40_to_64
20133033,Driver,Female,17,17_to_25
20132192,Driver,Male,49,40_to_64
20133112,Motorcycle rider,Male,49,40_to_64
20134038,Driver,Female,84,75_or_older
20135115,Other/-9,Male,13,0_to_16
20133045,Motorcycle rider,Male,19,17_to_25
20133038,Motorcycle rider,Male,36,26_to_39
20135087,Driver,Male,32,26_to_39
20135125,Passenger,Male,30,26_to_39
20132065,Passenger,Female,26,26_to_39
20132029,Motorcycle rider,Male,44,40_to_64
20135017,Driver,Male,40,40_to_64
20135086,Driver,Male,72,65_to_74
20132047,Driver,Female,72,65_to_74
20134030,Pedal cyclist,Male,87,75_or_older
20135108,Driver,Male,85,75_or_older
20132188,Passenger,Male,82,75_or_older
20133147,Driver,Male,79,75_or_older
20133232,Driver,Male,90,75_or_older
20131142,Driver,Male,23,17_to_25
20131162,Driver,Female,66,65_to_74
20136014,Pedal cyclist,Male,70,65_to_74
20134056,Passenger,Male,1,0_to_16
20135083,Motorcycle rider,Male,20,17_to_25
20135099,Driver,Male,20,17_to_25
20131077,Pedal cyclist,Male,24,17_to_25
20135027,Passenger,Male,25,17_to_25
20135027,Passenger,Female,25,17_to_25
20131148,Passenger,Female,27,26_to_39
20133123,Driver,Female,28,26_to_39
20133035,Motorcycle rider,Male,35,26_to_39
20131057,Driver,Female,34,26_to_39
20134042,Motorcycle rider,Male,29,26_to_39
20133034,Driver,Male,55,40_to_64
20135080,Driver,Male,41,40_to_64
20132071,Passenger,Female,62,40_to_64
20132141,Driver,Male,64,40_to_64
20131214,Driver,Female,59,40_to_64
20132129,Motorcycle rider,Male,61,40_to_64
20131021,Motorcycle rider,Male,61,40_to_64
20132149,Driver,Female,74,65_to_74
20136015,Passenger,Female,69,65_to_74
20131160,Driver,Female,67,65_to_74
20134056,Passenger,Female,23,17_to_25
20135002,Pedestrian,Male,0,0_to_16
20133031,Motorcycle rider,Male,65,65_to_74
20134054,Pedestrian,Male,10,0_to_16
20132109,Pedestrian,Female,84,75_or_older
20135019,Pedestrian,Female,15,0_to_16
20133189,Pedestrian,Female,64,40_to_64
20131023,Pedestrian,Female,74,65_to_74
20133153,Pedestrian,Male,58,40_to_64
20135142,Pedestrian,Male,13,0_to_16
20133070,Passenger,Male,27,26_to_39
20134063,Motorcycle rider,Male,29,26_to_39
20131057,Driver,Male,23,17_to_25
20135131,Passenger,Female,8,0_to_16
20133195,Passenger,Male,19,17_to_25
20132177,Driver,Male,19,17_to_25
20135070,Pedestrian,Male,17,17_to_25
20134019,Driver,Male,35,26_to_39
20133195,Passenger,Male,28,26_to_39
20137013,Pedestrian,Female,41,40_to_64
20133067,Passenger,Female,51,40_to_64
20133061,Passenger,-9,0,0_to_16
20135049,Motorcycle rider,Male,59,40_to_64
20133061,Driver,Male,54,40_to_64
20131218,Motorcycle rider,Male,40,40_to_64
20131026,Motorcycle rider,Male,35,26_to_39
20122153,Driver,Male,25,17_to_25
20123231,Driver,Male,18,17_to_25
20123231,Passenger,Male,18,17_to_25
20123231,Passenger,Female,17,17_to_25
20123231,Passenger,Male,20,17_to_25
20121139,Passenger,Female,18,17_to_25
20121038,Driver,Male,22,17_to_25
20122145,Passenger,Female,24,17_to_25
20122145,Passenger,Male,23,17_to_25
20122145,Passenger,Female,23,17_to_25
20122145,Passenger,Male,23,17_to_25
20123231,Passenger,Female,23,17_to_25
20124082,Driver,Male,28,26_to_39
20127008,Other/-9,Female,32,26_to_39
20127008,Passenger,Male,30,26_to_39
20127008,Other/-9,Female,26,26_to_39
20123140,Driver,Male,27,26_to_39
20122145,Driver,Female,32,26_to_39
20122039,Driver,Male,33,26_to_39
20124029,Driver,Male,45,40_to_64
20122149,Passenger,Male,19,17_to_25
